scaffold	start	end	Fst_AUR_ARI	Fst_BIF_ARI	Fst_CAL_ARI	Fst_CLV_ARI	Fst_FLE_ARI	Fst_LON_ARI	Fst_AUR_BIF	Fst_AUR_CAL	Fst_AUR_CLV	Fst_AUR_FLE	Fst_LON_AUR	Fst_ARI_AUS	Fst_AUR_AUS	Fst_BIF_AUS	Fst_CAL_AUS	Fst_CLV_AUS	Fst_FLE_AUS	Fst_LON_AUS	Fst_CAL_BIF	Fst_CLV_BIF	Fst_FLE_BIF	Fst_LON_BIF	Fst_CAL_FLE	Fst_LON_CAL	Fst_CAL_CLV	Fst_FLE_CLV	Fst_LON_CLV	Fst_LON_FLE	Fst_PUN_ARI	Fst_PUN_AUR	Fst_PUN_AUS	Fst_PUN_BIF	Fst_PUN_CAL	Fst_PUN_CLV	Fst_PUN_FLE	Fst_PUN_LON	dxy_AUR_ARI	dxy_BIF_ARI	dxy_CAL_ARI	dxy_CLV_ARI	dxy_FLE_ARI	dxy_LON_ARI	dxy_AUR_BIF	dxy_AUR_CAL	dxy_AUR_CLV	dxy_AUR_FLE	dxy_LON_AUR	dxy_ARI_AUS	dxy_AUR_AUS	dxy_BIF_AUS	dxy_CAL_AUS	dxy_CLV_AUS	dxy_FLE_AUS	dxy_LON_AUS	dxy_CAL_BIF	dxy_CLV_BIF	dxy_FLE_BIF	dxy_LON_BIF	dxy_CAL_FLE	dxy_LON_CAL	dxy_CAL_CLV	dxy_FLE_CLV	dxy_LON_CLV	dxy_LON_FLE	dxy_PUN_ARI	dxy_PUN_AUR	dxy_PUN_AUS	dxy_PUN_BIF	dxy_PUN_CAL	dxy_PUN_CLV	dxy_PUN_FLE	dxy_PUN_LON	pi_ARI	pi_AUR	pi_AUS	pi_BIF	pi_CAL	pi_CLV	pi_FLE	pi_LON	pi_PUN	fst_Prin1	dxy_Prin1	pi_Prin1	gene_count_per_window	cm/mb	tree_concordance
LG7	1500001	2000000	0.5632	0.6726	0.5419	0.8089	0.5812	0.5963	0.6112	0.1858	0.765	0.4968	0.2682	0.5363	0.2457	0.6157	0.1772	0.7457	0.4783	0.2346	0.6054	0.768	0.6362	0.6485	0.4806	0.1067	0.7597	0.7724	0.7949	0.5308	0.556	0.269	0.067	0.6261	0.1883	0.7603	0.4954	0.2428	0.009370442	0.01289679	0.009145301	0.015498809	0.008706531	0.009154888	0.012889233	0.005166853	0.015373839	0.008775151	0.005316009	0.009036097	0.005803902	0.013388117	0.005177312	0.015541047	0.008840222	0.005078914	0.013121888	0.015614742	0.012330486	0.013247439	0.008692024	0.004027546	0.015384921	0.01538426	0.015407215	0.008616934	0.009044978	0.005735203	0.003932215	0.013231184	0.005031205	0.015373438	0.008622081	0.004893516	0.00220402	0.003546319	0.003611302	0.003429969	0.003793741	0.001780105	0.002905343	0.002850632	0.003309671	3.774371231	-3.577967981	-2.06249655	64	0.137986513	0.9874129
LG7	2000001	2500000	0.5516	0.6585	0.5573	0.8122	0.5999	0.575	0.5852	0.2115	0.7719	0.5572	0.2341	0.566	0.2187	0.6229	0.1439	0.7787	0.5741	0.1418	0.6121	0.7774	0.6752	0.6276	0.5693	0.0794	0.785	0.8337	0.7968	0.5927	0.5873	0.2422	0.0693	0.6456	0.1796	0.8007	0.6049	0.1752	0.011643064	0.015340907	0.011621016	0.019548308	0.00988735	0.011657828	0.014481847	0.006158212	0.019305319	0.010650274	0.006179365	0.011627124	0.006073456	0.015439306	0.005128372	0.01949458	0.010640329	0.004903556	0.015284445	0.019459135	0.014695098	0.01542213	0.010717068	0.004494545	0.019492489	0.018872753	0.019575349	0.010881102	0.011354201	0.005894319	0.003973671	0.015363549	0.005100671	0.0193838	0.010599119	0.004841738	0.003108937	0.004230554	0.003755447	0.003972633	0.004068316	0.00190982	0.002440636	0.003717082	0.003207748	4.241251989	1.188773394	-1.496440536	68	1.048038671	0.9900925
LG7	2500001	3000000	0.6073	0.6716	0.5628	0.8379	0.64	0.5796	0.6147	0.2564	0.8114	0.5785	0.2389	0.5945	0.3075	0.6358	0.1834	0.8074	0.5894	0.2157	0.6018	0.7877	0.651	0.6122	0.5461	0.0915	0.796	0.838	0.8	0.5642	0.6111	0.2966	0.0727	0.6449	0.175	0.821	0.6051	0.1897	0.010732668	0.014326618	0.010248591	0.018065744	0.010115361	0.010383121	0.0133443	0.005598495	0.01790302	0.009634878	0.005241283	0.010193451	0.005649495	0.013822777	0.004731494	0.018013086	0.009775598	0.004885058	0.013653885	0.018520796	0.013208977	0.013719324	0.009623122	0.0042273	0.017956076	0.017887975	0.017984006	0.009765681	0.010119906	0.005273126	0.003268948	0.013687683	0.004449352	0.017899138	0.009717763	0.004431988	0.00245856	0.003227184	0.002982199	0.00374779	0.003703935	0.00163136	0.002362509	0.003462864	0.002709468	5.456614548	-1.394320099	-2.254281815	68	1.309282193	0.9870104
LG7	3000001	3500000	0.6083	0.6626	0.6056	0.8285	0.6104	0.609	0.6282	0.2718	0.7993	0.5731	0.2587	0.622	0.2889	0.6417	0.1765	0.7947	0.5798	0.1737	0.625	0.7605	0.6533	0.6298	0.5629	0.1227	0.792	0.8218	0.7965	0.5652	0.6229	0.2702	0.1143	0.6491	0.2171	0.8034	0.5834	0.1975	0.009994821	0.014673609	0.010198247	0.016403227	0.008928566	0.010133446	0.014639791	0.00512596	0.016306083	0.009163308	0.004938541	0.010315517	0.005091307	0.014898123	0.004134237	0.016397599	0.009272889	0.00407282	0.014767397	0.017070154	0.014493292	0.014843795	0.009186055	0.003883745	0.016443249	0.01619577	0.016408406	0.009136594	0.010041958	0.004763817	0.003401872	0.014867005	0.004400498	0.016329413	0.009108314	0.004179143	0.002318331	0.00301024	0.002802308	0.004249797	0.00314734	0.001611734	0.002399429	0.003069848	0.002661304	5.720543338	-2.070114306	-2.41817702	60	0.831537829	0.9833894
LG7	3500001	4000000	0.59	0.6781	0.5271	0.8219	0.6012	0.5492	0.6086	0.1849	0.7696	0.4403	0.2242	0.5384	0.2519	0.5896	0.1351	0.7444	0.4202	0.1624	0.5677	0.7639	0.6352	0.5847	0.3987	0.0888	0.7351	0.784	0.7457	0.4125	0.5698	0.2917	0.048	0.6191	0.1772	0.7671	0.4533	0.2101	0.011425113	0.014850373	0.01135522	0.01735449	0.010799793	0.011387142	0.014122452	0.006203155	0.016669266	0.008662303	0.006360591	0.011212641	0.006651486	0.014547187	0.006179638	0.017076358	0.009034652	0.006229203	0.014316803	0.01660953	0.01401629	0.014588465	0.009101081	0.005731132	0.016980217	0.016621055	0.017048936	0.008864004	0.011095142	0.006719401	0.004582183	0.014540283	0.006208682	0.016990701	0.008996723	0.006330777	0.0025838	0.003901082	0.004498248	0.003861907	0.005071633	0.001941332	0.003324834	0.00464608	0.00386445	2.243137074	-0.276295654	-0.99097075	63	3.570057982	0.9834085
LG7	4000001	4500000	0.6943	0.6816	0.5815	0.7939	0.6092	0.6043	0.7085	0.3492	0.8208	0.606	0.3933	0.5915	0.401	0.6251	0.1445	0.7432	0.4961	0.1826	0.6115	0.7438	0.6641	0.633	0.4775	0.1321	0.7331	0.7809	0.7562	0.499	0.5979	0.4152	0.0832	0.6348	0.1571	0.7478	0.4931	0.1924	0.013311995	0.017137647	0.013328274	0.017724426	0.012081535	0.013613701	0.017198021	0.006999331	0.017463426	0.010648085	0.007209613	0.013423284	0.007463737	0.017201506	0.006047297	0.017569215	0.010835974	0.006177416	0.017085146	0.0176739	0.01685223	0.017158431	0.010821519	0.005873467	0.017350349	0.017372648	0.0173802	0.010934429	0.013643991	0.007693012	0.005033879	0.017422096	0.006117052	0.017554918	0.010815608	0.006275144	0.003112422	0.002299697	0.004399211	0.004302292	0.004905256	0.002208592	0.003454364	0.004425975	0.004188813	5.13505711	3.446518265	-1.045064783	70	2.304165036	0.9685537
LG7	4500001	5000000	0.6319	0.6795	0.5275	0.7482	0.5416	0.5664	0.7058	0.2728	0.7588	0.5474	0.3094	0.492	0.2887	0.593	0.1193	0.6749	0.4244	0.1274	0.6052	0.7433	0.6226	0.6366	0.4284	0.0299	0.6835	0.7139	0.7121	0.4638	0.4968	0.2853	0.0441	0.5845	0.1157	0.6666	0.4108	0.1208	0.012140537	0.015340965	0.012297238	0.015929991	0.01178232	0.012597655	0.015051646	0.006565069	0.016040759	0.011052787	0.006556057	0.012164434	0.007169544	0.01606566	0.006737996	0.016194608	0.011983399	0.006366666	0.015661304	0.01598118	0.015231687	0.015687917	0.011302764	0.005180375	0.016129043	0.015881178	0.016178351	0.011389784	0.012254016	0.007217043	0.006141861	0.015668512	0.006749877	0.015989354	0.011604647	0.006388919	0.003448475	0.002839143	0.005619949	0.003380699	0.005361331	0.002844865	0.004492204	0.004622841	0.00567214	1.273508285	1.735377354	-0.162534004	44	2.911079221	0.969896
LG7	5000001	5500000	0.5602	0.5961	0.4718	0.7516	0.5382	0.5274	0.5451	0.1999	0.709	0.5137	0.2377	0.4889	0.2768	0.5265	0.1046	0.6781	0.4571	0.1456	0.4989	0.6848	0.5791	0.5347	0.4275	0.0541	0.6595	0.7385	0.6868	0.4797	0.5094	0.3017	0.0593	0.5439	0.1206	0.6888	0.4699	0.1571	0.015688588	0.018591753	0.015456122	0.021572507	0.013005368	0.016007096	0.019635288	0.010715764	0.022594716	0.014856151	0.010484944	0.015022829	0.011326151	0.020508641	0.009559593	0.022918335	0.014784917	0.009575635	0.020692019	0.022398689	0.018644657	0.020646909	0.014835827	0.008819092	0.022912585	0.021330996	0.023126805	0.015093796	0.014934625	0.011480661	0.007846229	0.020785037	0.009612583	0.022941229	0.014642946	0.00947875	0.004108344	0.00625494	0.00737389	0.006971783	0.008724332	0.003844224	0.004672629	0.007401378	0.00663974	-0.249117243	11.76562081	3.087559102	43	7.366514602	0.9849763
LG7	5500001	6000000	0.5664	0.6295	0.4497	0.7387	0.5273	0.4875	0.6187	0.2714	0.7506	0.5236	0.3088	0.4398	0.2902	0.5193	0.1073	0.6471	0.3961	0.1337	0.5284	0.7124	0.5849	0.5624	0.4034	0.0793	0.6615	0.7236	0.6853	0.4365	0.4839	0.3041	0.0731	0.5645	0.1298	0.6803	0.4331	0.1324	0.012285379	0.016194553	0.012643985	0.016493247	0.01156226	0.012664167	0.016032452	0.008597462	0.016585183	0.011496127	0.008634921	0.012578476	0.009044536	0.016268087	0.008103262	0.016927608	0.011722615	0.008031593	0.016344248	0.016691775	0.015585338	0.016539637	0.011678245	0.007226008	0.016861386	0.016309877	0.016791493	0.011602625	0.012522382	0.00842523	0.00701242	0.016715928	0.007781987	0.016729849	0.011610455	0.007310293	0.003740418	0.003746519	0.006634561	0.004909027	0.006680404	0.002715395	0.004244382	0.005923187	0.005561255	-0.128012929	3.607908107	0.851629363	60	4.279633407	0.9671484
LG7	6000001	6500000	0.5704	0.6436	0.46	0.7033	0.5041	0.4652	0.6453	0.3069	0.7404	0.5197	0.3478	0.4466	0.331	0.5621	0.1114	0.6529	0.4288	0.1117	0.5581	0.7096	0.6186	0.5708	0.4146	0.0491	0.6588	0.722	0.6692	0.4246	0.3988	0.2965	0.0495	0.5254	0.089	0.6192	0.3753	0.0826	0.011369619	0.015137813	0.0118282	0.014880818	0.011391462	0.012036179	0.013510966	0.007416676	0.014556471	0.009895925	0.007603193	0.0117193	0.0079481	0.014538724	0.006756472	0.014666816	0.011106994	0.006645079	0.013959458	0.014648073	0.013757817	0.014138907	0.01061653	0.005943181	0.014561327	0.014922153	0.015025152	0.010795284	0.011796157	0.008042665	0.006630506	0.0145183	0.007098829	0.014944793	0.010978937	0.007004493	0.004066288	0.003119184	0.005505425	0.003532981	0.005662798	0.002804094	0.003999562	0.005555288	0.006562594	-0.708595052	0.404192829	0.262553658	53	1.493522736	0.9620599
LG7	6500001	7000000	0.4042	0.4052	0.3211	0.5687	0.3764	0.3348	0.3369	0.1796	0.5666	0.346	0.1834	0.2244	0.2124	0.2916	0.0941	0.4691	0.2257	0.1135	0.2952	0.4752	0.3857	0.3016	0.264	0.0177	0.5106	0.5514	0.5114	0.2691	0.2729	0.2026	0.0452	0.312	0.0805	0.502	0.2643	0.0894	0.01433688	0.017301157	0.014330827	0.016054484	0.013651049	0.014885787	0.01650456	0.012024529	0.017146449	0.013909929	0.012348543	0.012646089	0.013369482	0.018221679	0.012411153	0.017164794	0.013639709	0.012944473	0.01756787	0.017246357	0.018248421	0.017924515	0.014071425	0.010434139	0.017600273	0.016645313	0.017597248	0.014231088	0.0132655	0.012539363	0.011193073	0.018052904	0.011596619	0.017254447	0.014037434	0.011899471	0.006455876	0.007576269	0.010846319	0.010670676	0.010252755	0.005114688	0.007326724	0.0103246	0.0096942	-10.73207777	9.10432658	7.076163428	38	2.950932629	0.8955725
LG7	7000001	7500000	0.5245	0.5609	0.4287	0.657	0.4676	0.4094	0.5048	0.2486	0.5799	0.3563	0.2052	0.3798	0.2462	0.4363	0.0732	0.5	0.2598	0.0749	0.4569	0.5668	0.4673	0.4261	0.2674	0.0418	0.5263	0.5412	0.5061	0.2379	0.4337	0.2722	0.029	0.4701	0.0737	0.534	0.2838	0.0807	0.016774291	0.018992029	0.015949927	0.01682069	0.016984555	0.017253839	0.019833058	0.012522621	0.017227062	0.015725077	0.013368874	0.016395266	0.014162759	0.021540704	0.011296791	0.017633786	0.016411643	0.012853774	0.019954257	0.016551603	0.020408449	0.020678739	0.014913161	0.010986318	0.016797573	0.017485981	0.017679223	0.015712602	0.016950932	0.013907205	0.010849528	0.02177278	0.01069893	0.017656686	0.016134463	0.012210253	0.004987733	0.00714212	0.010979143	0.008073702	0.009460145	0.004824939	0.009184623	0.01161143	0.009553379	-6.853665313	12.96426171	6.520139053	27	3.438945973	0.9007
LG7	7500001	8000000	0.4358	0.4892	0.2717	0.5284	0.3664	0.403	0.5064	0.2599	0.5472	0.3981	0.3478	0.2667	0.3257	0.4307	0.1711	0.4977	0.3047	0.2465	0.4258	0.5124	0.4699	0.5002	0.2766	0.0864	0.4904	0.5435	0.5614	0.3774	0.2789	0.3769	0.0289	0.4698	0.2132	0.523	0.3471	0.2955	0.017080394	0.021104641	0.014726445	0.017683332	0.017436852	0.016745383	0.018816877	0.013754079	0.016031302	0.016245643	0.013568484	0.016994653	0.016127964	0.021888411	0.014122562	0.018492198	0.018105862	0.014425161	0.019098565	0.016214267	0.020323599	0.020088404	0.015313678	0.009983884	0.016808838	0.018110803	0.016634628	0.01613589	0.015943212	0.016525503	0.011158878	0.021980802	0.014178971	0.018359184	0.018214739	0.0145586	0.008819994	0.007180528	0.0114174	0.00822269	0.010459446	0.005600557	0.008709835	0.007389362	0.00970807	-5.623175089	14.36172256	7.01677384	27	0.969342658	0.8257373
LG7	8000001	8500000	0.3907	0.4439	0.0658	0.4962	0.3069	0.132	0.562	0.3054	0.5972	0.4422	0.4169	0.0802	0.3116	0.4214	0.0341	0.4633	0.2654	0.0862	0.4285	0.5169	0.4712	0.503	0.2773	0.0596	0.495	0.5361	0.5425	0.3483	0.0979	0.3285	0.0074	0.436	0.0536	0.4904	0.2837	0.0982	0.013484461	0.014923491	0.009954212	0.013123545	0.014059131	0.009566389	0.01429817	0.011864422	0.012725196	0.013767778	0.012306467	0.010677553	0.012913017	0.015511101	0.01021532	0.013392241	0.01434695	0.009555597	0.015103736	0.011321155	0.014208863	0.015307199	0.013937723	0.008742247	0.013282239	0.012563088	0.013110547	0.013310396	0.010672498	0.012880526	0.009830621	0.015311749	0.010223102	0.01339407	0.014197051	0.009394231	0.008631746	0.004464415	0.01003857	0.005342056	0.009408578	0.004108987	0.007655237	0.006694365	0.009347643	-9.619034413	3.826608391	4.70381858	21	NA	0.7713256
LG7	8500001	9000000	0.3979	0.3408	0.2302	0.531	0.2416	0.2753	0.4167	0.2726	0.6222	0.3178	0.3054	0.1725	0.2728	0.2898	0.0932	0.5089	0.1919	0.1216	0.3272	0.5395	0.3005	0.3416	0.206	0.0291	0.5542	0.4828	0.5802	0.2306	0.2306	0.279	0.029	0.3161	0.1165	0.5422	0.2144	0.1366	0.0137508	0.01617187	0.013602513	0.019247235	0.015520381	0.01391939	0.013138521	0.010929332	0.018336916	0.013831162	0.010520325	0.013867362	0.012089292	0.015697708	0.011388681	0.020379783	0.015303412	0.01123827	0.014778786	0.018080103	0.015867279	0.014213376	0.014029789	0.008489236	0.020171609	0.019815142	0.020004908	0.014185496	0.014361703	0.011135366	0.010569031	0.015179104	0.011051755	0.020452479	0.01490279	0.01063468	0.009586536	0.005416232	0.010835509	0.008148663	0.00909839	0.006174467	0.011340072	0.00772945	0.009165332	-10.71287053	8.033032056	7.098499133	29	0.913896369	0.9473278
LG7	9000001	9500000	0.3138	0.4859	0.2765	0.5711	0.2761	0.2809	0.4763	0.1755	0.582	0.2459	0.1822	0.2244	0.2089	0.4573	0.1633	0.5651	0.2474	0.1656	0.4622	0.6228	0.4426	0.4652	0.2201	0.0406	0.5684	0.5382	0.5735	0.2293	0.2193	0.1759	0.0432	0.4453	0.1341	0.5477	0.2172	0.1297	0.014853973	0.018227803	0.014396046	0.017256207	0.014887958	0.014090342	0.017595471	0.011885508	0.017174046	0.013729335	0.011539867	0.013354384	0.012295382	0.017916757	0.011938074	0.017467206	0.014499269	0.011621923	0.018017296	0.017088054	0.017890996	0.017353362	0.013647363	0.009361127	0.017371964	0.017367376	0.017551954	0.013382905	0.013836891	0.01232505	0.01009959	0.018785812	0.012041742	0.017716647	0.014557058	0.01157462	0.008905734	0.008306012	0.008960693	0.005775713	0.009089833	0.004140791	0.009802439	0.008583752	0.009641295	-8.504620064	9.107967087	6.122254877	35	6.909490923	0.9376985
LG7	9500001	10000000	0.4638	0.4946	0.3684	0.6511	0.3755	0.3592	0.5351	0.2701	0.7008	0.4202	0.2766	0.3742	0.3241	0.4721	0.1342	0.6232	0.3359	0.1268	0.4664	0.6069	0.4536	0.4599	0.3302	0.0503	0.6244	0.625	0.6279	0.3169	0.352	0.309	0.0371	0.4664	0.1155	0.6078	0.3249	0.115	0.013720941	0.016808144	0.013680295	0.015489177	0.013717614	0.013965999	0.01626663	0.00969037	0.015252976	0.013174069	0.010222673	0.014059381	0.010986397	0.017999063	0.00942224	0.015648629	0.013953306	0.009601153	0.017453186	0.014700188	0.016866192	0.017813601	0.013660749	0.00837525	0.015485779	0.01523881	0.015572341	0.013565063	0.013691829	0.010970997	0.007957322	0.01796299	0.009234534	0.015519255	0.013902249	0.009535771	0.006531449	0.004630842	0.007301449	0.007225295	0.007606543	0.00317497	0.007410145	0.007971455	0.007526063	-4.758107072	6.323909073	3.591500272	23	1.332053098	0.932087
LG7	10000001	10500000	0.5279	0.5735	0.4406	0.7197	0.4622	0.4481	0.5595	0.2577	0.7213	0.4343	0.2676	0.4232	0.2663	0.5011	0.1098	0.6485	0.3424	0.0991	0.5058	0.673	0.5399	0.5115	0.345	0.0513	0.6648	0.6982	0.6654	0.3526	0.4489	0.2845	0.0661	0.5222	0.1565	0.6633	0.3619	0.1432	0.013985078	0.017105503	0.013693965	0.018552931	0.012519383	0.014018839	0.016383475	0.009358783	0.018459409	0.011512443	0.009579788	0.013574662	0.009644871	0.01761233	0.008634538	0.018825969	0.011950206	0.008461814	0.017304137	0.018327273	0.016252984	0.017553838	0.011714133	0.007694653	0.018844511	0.01825292	0.018892391	0.011931159	0.013766472	0.009469022	0.007605477	0.01753661	0.008975585	0.018651468	0.011693897	0.008747196	0.004816013	0.004826309	0.0070653	0.005889289	0.007074296	0.003321968	0.005399837	0.007009153	0.00633969	-2.204515974	6.054816795	2.272776327	35	6.336009252	0.971282
LG7	10500001	11000000	0.5173	0.6023	0.4427	0.7249	0.4163	0.4727	0.6114	0.2623	0.7387	0.3977	0.2808	0.4506	0.2677	0.5653	0.0823	0.6895	0.3195	0.124	0.551	0.7218	0.5575	0.5658	0.298	0.0509	0.6871	0.6843	0.7013	0.3244	0.4454	0.2631	0.0468	0.5611	0.1108	0.6855	0.3186	0.1396	0.013578426	0.016463295	0.01364772	0.016467166	0.011775333	0.013997969	0.016625987	0.00912835	0.016530723	0.011210831	0.008962197	0.013687094	0.008961027	0.017159097	0.007519819	0.016797921	0.010967037	0.007707034	0.016766862	0.015793453	0.016122573	0.016644517	0.010688721	0.006967963	0.016768709	0.016260131	0.01683913	0.010805782	0.013511729	0.009009365	0.0068376	0.017201277	0.008027972	0.016717505	0.011029883	0.008026907	0.005028888	0.004576224	0.006201602	0.004653792	0.006698152	0.00256305	0.005983101	0.006018169	0.006308014	-1.82333554	4.126499197	1.540386419	35	3.408504926	0.9733744
LG7	11000001	11500000	0.471	0.5819	0.4127	0.717	0.4318	0.4705	0.6058	0.2201	0.7435	0.4265	0.2807	0.4248	0.2528	0.5852	0.1103	0.711	0.3705	0.1812	0.5653	0.7628	0.5885	0.6207	0.3504	0.0819	0.7079	0.719	0.7567	0.418	0.4307	0.2614	0.0656	0.5918	0.1359	0.7228	0.3715	0.2083	0.012741492	0.016124609	0.012646996	0.018981552	0.012099654	0.012858337	0.015710274	0.007836304	0.018574905	0.011016924	0.007744099	0.012440993	0.007977723	0.016324641	0.006883271	0.01872774	0.010647157	0.007022644	0.015967881	0.018786014	0.015703654	0.016265716	0.010609033	0.006055351	0.01871062	0.018545691	0.018787156	0.010831659	0.012432743	0.007954137	0.005874935	0.016215339	0.007088024	0.018761278	0.010565347	0.007225212	0.005375896	0.004530201	0.00530979	0.004051634	0.005921822	0.002612774	0.005106458	0.004587822	0.005056226	-0.30116239	3.405413976	0.659312536	59	4.444989546	0.9829266
LG7	11500001	12000000	0.5687	0.6879	0.5351	0.8033	0.62	0.5716	0.6555	0.3037	0.786	0.5806	0.3296	0.5196	0.2912	0.6219	0.1593	0.7456	0.5249	0.1787	0.6294	0.7828	0.7121	0.6577	0.5447	0.0605	0.758	0.8213	0.7867	0.5809	0.5522	0.3222	0.0656	0.6445	0.2082	0.7673	0.549	0.2405	0.010802855	0.014945165	0.011135755	0.016750532	0.010272952	0.011353051	0.014728139	0.00709141	0.016713103	0.010307918	0.007088162	0.011196058	0.007175623	0.015393197	0.006020906	0.016918845	0.010373462	0.005884654	0.015141905	0.016596561	0.014801591	0.015300998	0.01043343	0.004598693	0.016823522	0.016357804	0.016984414	0.010609075	0.010882267	0.007131983	0.004716894	0.015076165	0.006073191	0.016689435	0.010029696	0.006132577	0.002912733	0.003660742	0.004435721	0.003324279	0.004334796	0.001841407	0.002337835	0.003834228	0.003885303	4.901554643	0.457870886	-1.543348019	62	0.764864816	0.9848489
LG7	12000001	12500000	0.4923	0.7027	0.4622	0.7894	0.5967	0.5166	0.6413	0.1483	0.7412	0.4908	0.2259	0.4871	0.1852	0.6466	0.1127	0.7465	0.4952	0.1859	0.619	0.7838	0.7287	0.6629	0.456	0.0406	0.7224	0.8193	0.7555	0.509	0.5262	0.1814	0.0612	0.6782	0.112	0.7683	0.5295	0.1842	0.010040665	0.015078561	0.010126257	0.015980314	0.009744407	0.010136143	0.014591969	0.006248753	0.015856384	0.009214686	0.006580152	0.010141131	0.006193129	0.015609025	0.005771248	0.016100809	0.0095567	0.005957503	0.014950815	0.015704846	0.014879138	0.014915739	0.009252556	0.004908432	0.016095036	0.015955673	0.016019367	0.009094655	0.010099246	0.005673314	0.004519646	0.015487154	0.005356679	0.015992007	0.009361472	0.005454895	0.00308721	0.004528063	0.004397052	0.002946704	0.005130367	0.002016222	0.002307432	0.004141085	0.003646774	2.43852635	-1.049482499	-1.222362331	53	3.232401952	0.9824806
